
image=images/powers/smoke_black.png

[power]
frames=19
duration=1
type=play_once
frame=1,0,0,0,50,47,25,40
frame=2,0,50,0,50,47,25,40
frame=3,0,100,0,50,47,25,40
frame=4,0,150,0,50,47,25,40
frame=5,0,200,0,50,47,25,40
frame=6,0,250,0,50,47,25,40
frame=7,0,300,0,50,47,25,40
frame=8,0,350,0,50,47,25,40
frame=9,0,400,0,50,47,25,40
frame=10,0,450,0,50,47,25,40
frame=11,0,500,0,50,47,25,40
frame=12,0,550,0,50,47,25,40
frame=13,0,600,0,50,47,25,40
frame=14,0,650,0,50,47,25,40
frame=15,0,700,0,50,47,25,40
frame=16,0,750,0,50,47,25,40
frame=17,0,800,0,50,47,25,40
frame=18,0,850,0,50,47,25,40
frame=19,0,900,0,50,47,25,40
