[header]
width=40
height=40
tilewidth=64
tileheight=32
music=music/overworld_theme.ogg
tileset=tilesetdefs/tileset_grassland.txt
title=Northwood Cottage

[tilesets]
tileset=../../tiled/grassland/tiled_collision.png,64,32,0,0
tileset=../../tiled/grassland/grassland.png,64,128,0,0
tileset=../../tiled/grassland/grassland_water.png,64,64,0,32
tileset=../../tiled/grassland/grassland_structures.png,64,256,0,0
tileset=../../tiled/grassland/grassland_trees.png,128,256,-32,0
tileset=../../tiled/grassland/set_rules.png,64,32,0,0
tileset=../../tiled/grassland/tiled_grassland_2x2.png,128,64,0,16

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,31,27,24,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,29,27,27,18,20,19,30,0,0,30,26,30,17,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,19,21,25,21,17,25,31,28,24,28,22,27,31,29,23,19,28,22,30,26,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,22,22,17,20,23,27,19,21,28,16,23,29,24,17,29,16,20,18,29,18,23,25,20,16,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,28,30,18,30,21,30,23,17,29,29,21,23,21,30,26,28,18,29,22,17,21,16,19,16,18,30,18,0,0,0,0,0,0,0,0,0,0,
0,0,27,21,18,22,23,26,31,21,17,22,25,25,18,16,25,20,16,17,16,17,20,18,26,27,31,16,31,26,24,0,0,0,0,0,0,0,0,0,
0,0,26,31,20,29,22,28,26,31,22,27,28,24,26,20,19,19,17,25,21,23,21,28,16,22,29,31,26,30,23,24,0,0,0,0,0,0,0,0,
0,0,28,17,27,16,30,28,28,31,27,28,30,22,20,22,16,21,29,19,19,25,24,24,28,21,20,26,19,19,19,19,0,0,0,0,0,0,0,0,
0,0,0,20,26,17,22,23,18,28,16,30,20,28,27,27,16,21,26,27,27,20,27,19,21,30,27,23,24,31,20,27,29,0,0,0,0,0,0,0,
0,0,0,0,23,26,23,22,22,17,25,23,19,26,30,20,17,17,23,16,23,18,31,25,25,31,16,30,30,28,18,27,28,0,0,0,0,0,0,0,
0,0,0,0,0,17,29,28,31,21,20,24,20,19,29,27,17,16,29,24,24,20,26,23,31,28,27,27,19,29,17,21,23,0,0,0,0,0,0,0,
0,0,0,0,0,0,29,19,16,29,27,20,19,20,17,28,23,19,20,16,21,29,29,18,19,31,20,29,31,30,24,27,19,0,0,0,0,0,0,0,
0,0,0,0,0,23,30,29,30,20,19,16,31,30,26,27,26,20,20,31,25,23,26,17,28,25,22,31,31,21,16,27,24,0,0,0,0,0,0,0,
0,0,0,0,0,25,19,23,30,17,23,19,20,24,23,25,25,19,20,24,19,29,26,19,26,29,26,26,17,23,25,20,18,19,0,0,0,0,0,0,
0,0,0,0,24,21,31,30,31,18,22,21,21,29,29,16,16,21,27,29,25,17,17,22,27,30,31,26,27,28,26,26,31,18,0,0,0,0,0,0,
0,0,0,26,28,16,29,27,29,22,18,20,18,21,16,26,21,25,30,20,23,21,21,29,26,30,21,21,24,28,30,30,28,25,0,0,0,0,0,0,
0,0,0,25,28,28,18,22,31,29,22,24,29,24,19,23,21,20,20,29,22,30,28,26,21,22,17,30,25,19,28,18,29,23,23,0,0,0,0,0,
0,0,0,26,28,27,23,27,16,31,23,17,17,27,27,31,22,21,29,24,30,21,23,31,16,22,22,27,30,29,30,18,31,25,18,29,0,0,0,0,
0,0,0,26,18,30,21,28,27,21,25,27,24,20,22,27,28,22,19,16,18,31,17,16,17,17,22,28,25,20,29,19,31,22,20,21,0,0,0,0,
0,0,0,0,16,19,29,19,21,17,23,17,29,29,20,28,31,22,30,29,25,31,30,17,23,22,22,26,19,26,31,18,30,27,22,24,25,0,0,0,
0,0,0,0,0,21,21,18,16,16,19,19,29,31,26,19,25,25,21,26,29,19,18,29,25,29,25,18,28,28,17,21,19,26,19,31,26,0,0,0,
0,0,0,0,0,19,31,20,27,17,21,20,23,31,25,16,30,21,20,24,27,25,25,26,29,17,18,25,23,26,29,26,16,20,25,26,18,0,0,0,
0,0,0,0,0,0,0,22,30,30,25,29,26,22,22,21,25,24,21,28,26,24,24,24,17,29,18,19,19,19,29,26,27,26,20,24,29,0,0,0,
0,0,0,0,0,0,0,31,21,24,31,19,25,19,21,30,26,17,24,17,30,16,27,18,18,23,29,26,17,22,26,21,21,23,16,22,0,0,0,0,
0,0,0,0,0,0,0,0,22,25,16,30,24,29,22,31,22,31,22,27,20,16,20,31,27,18,23,25,30,29,24,17,20,28,16,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,24,20,29,18,22,20,26,27,29,17,26,23,25,24,29,21,21,20,24,17,30,17,30,20,31,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,24,25,22,20,24,19,29,25,24,21,21,30,23,16,21,27,26,0,21,31,25,31,30,24,24,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,20,21,30,29,26,23,17,19,26,29,31,25,27,25,17,19,22,0,0,28,22,24,25,26,21,16,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,22,24,28,24,25,25,16,19,18,19,23,20,16,16,17,16,0,0,26,20,20,16,25,23,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,21,28,22,27,18,26,23,20,29,18,24,24,24,0,0,0,20,31,20,22,19,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,16,31,29,16,18,24,20,25,29,26,24,28,29,0,0,0,23,22,22,27,21,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,27,26,0,18,18,18,27,17,27,31,29,28,0,0,0,24,22,30,31,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,30,30,28,31,28,25,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,17,23,23,22,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,52,93,93,69,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,56,68,0,0,0,69,57,0,0,56,53,53,53,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,56,53,53,53,53,68,0,0,0,130,0,69,53,53,68,131,0,0,0,69,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,56,68,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,57,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,56,68,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,53,57,0,0,0,0,0,0,0,0,0,0,
0,0,56,68,0,0,0,0,0,0,0,127,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,131,69,57,0,0,0,0,0,0,0,0,0,
0,0,52,0,0,0,0,119,0,0,0,0,0,0,0,118,0,0,124,0,0,0,0,0,0,0,0,0,0,0,69,57,0,0,0,0,0,0,0,0,
0,0,59,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,54,0,0,0,0,0,0,0,0,
